"","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"449","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",22875,22958,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon6;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon6","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"450","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",22875,22958,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon6;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon6","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"451","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",22875,22958,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon6;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon6","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"452","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",22694,22837,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon5;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon5","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"453","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22360,22655,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"454","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22360,22655,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"455","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","gene",17152,24515,".","+",".","ID=Acerv_evm.TU.Segkk3395_pilon.4;Name=Acerv_gene.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"456","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","start_codon",17152,17154,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4:start;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4:start","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"457","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","start_codon",17152,17154,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4:start;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4:start","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"458","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23516,23700,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"459","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23516,23700,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"460","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23516,23700,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"461","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23516,23700,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"462","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23782,24515,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"463","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23357,23483,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"464","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23357,23483,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"465","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","gene",17152,24515,".","+",".","ID=Acerv_evm.TU.Segkk3395_pilon.4;Name=Acerv_gene.model.Segkk3395_pilon.4","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"466","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",17152,17359,".","+","0","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"467","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",17152,17359,".","+","0","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"468","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22360,22655,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"469","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22360,22655,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"470","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23516,23700,".","+","1","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"471","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","mRNA",17152,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.TU.Segkk3395_pilon.4;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"472","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","mRNA",17152,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.TU.Segkk3395_pilon.4;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"473","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",21452,22280,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon3;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon3","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"474","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22996,23160,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"475","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22996,23160,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"476","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",23782,24515,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"477","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",17152,17359,".","+","0","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"478","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","stop_codon",24513,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4:stop;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4:stop","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"479","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",17152,17359,".","+","0","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"480","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","stop_codon",24513,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4:stop;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4:stop","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"481","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",17152,17359,".","+","0","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"482","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","mRNA",17152,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.TU.Segkk3395_pilon.4;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"483","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","mRNA",17152,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.TU.Segkk3395_pilon.4;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"484","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22875,22958,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"485","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",20495,21298,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon2;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon2","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"486","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",20495,21298,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon2;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon2","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"487","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22694,22837,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"488","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",21452,22280,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon3;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon3","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"489","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22996,23160,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"490","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",22875,22958,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon6;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon6","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"491","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22875,22958,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",896,928,"1.2E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 896 928;Ontology_term=GO:0005515;ID=match$189564_896_928;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"492","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","exon",21452,22280,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4.exon3;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4.exon3","Pfam","protein_match",812,843,"3.1E-4","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 812 843;Ontology_term=GO:0005515;ID=match$189564_812_843;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"493","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","mRNA",17152,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.TU.Segkk3395_pilon.4;product=Tetratricopeptide_repeat_protein_28_;transcript_id=Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",716,750,"4.5E-7","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 716 750;Ontology_term=GO:0005515;ID=match$189564_716_750;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"494","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22875,22958,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"495","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","stop_codon",24513,24515,".","+",".","ID=Acerv_evm.model.Segkk3395_pilon.4:stop;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=Acerv_evm.model.Segkk3395_pilon.4:stop","Pfam","protein_match",867,886,"0.037","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 867 886;Ontology_term=GO:0005515;ID=match$189564_867_886;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
"496","Acerv_evm.model.Segkk3395_pilon.4","Segkk3395_pilon","EVM","CDS",22875,22958,".","+","2","ID=cds.Acerv_evm.model.Segkk3395_pilon.4;Parent=Acerv_evm.model.Segkk3395_pilon.4;transcript_id=cds.Acerv_evm.model.Segkk3395_pilon.4","Pfam","protein_match",436,469,"1.7E-6","+",".","date=26-09-2020;Target=Acerv_evm.model.Segkk3395_pilon.4 436 469;Ontology_term=GO:0005515;ID=match$189564_436_469;signature_desc=Tetratricopeptide repeat;Name=PF13176;status=T;Dbxref=InterPro:IPR019734"
