"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"1775","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0070307",0.000144733004299867,0.999993473320176,4,25,"lens fiber cell development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1776","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0010084",0.000491366972850093,0.999997888702285,2,3,"specification of animal organ axis polarity","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1777","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0010084",0.000491366972850093,0.999997888702285,2,3,"specification of animal organ axis polarity","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1778","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072046",0.000160121468870164,1,2,2,"establishment of planar polarity involved in nephron morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1779","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072046",0.000160121468870164,1,2,2,"establishment of planar polarity involved in nephron morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1780","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0032526",0.0177995921356271,0.996743764530011,4,87,"response to retinoic acid","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1781","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0032526",0.0177995921356271,0.996743764530011,4,87,"response to retinoic acid","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1782","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072170",0.00237445383912879,0.999957241375201,2,7,"metanephric tubule development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1783","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072170",0.00237445383912879,0.999957241375201,2,7,"metanephric tubule development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1786","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0033564",0.0150187602967386,0.999166965076957,2,19,"anterior/posterior axon guidance","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1787","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0033564",0.0150187602967386,0.999166965076957,2,19,"anterior/posterior axon guidance","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1788","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072164",0.0188459581303089,0.998800853453716,2,24,"mesonephric tubule development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1789","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072164",0.0188459581303089,0.998800853453716,2,24,"mesonephric tubule development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1790","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0009267",0.032538201594829,0.992797742471669,4,126,"cellular response to starvation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1791","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0009267",0.032538201594829,0.992797742471669,4,126,"cellular response to starvation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1792","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048754",0.0282902546401966,0.995684922941329,3,85,"branching morphogenesis of an epithelial tube","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1793","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048754",0.0282902546401966,0.995684922941329,3,85,"branching morphogenesis of an epithelial tube","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1794","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072003",0.000160121468870164,1,2,2,"kidney rudiment formation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1795","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072003",0.000160121468870164,1,2,2,"kidney rudiment formation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1796","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0071300",0.000395942005033809,0.999939520233028,7,141,"cellular response to retinoic acid","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1797","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0071300",0.000395942005033809,0.999939520233028,7,141,"cellular response to retinoic acid","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1798","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072174",0.00160183020758195,0.999979449400594,2,5,"metanephric tubule formation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1799","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072174",0.00160183020758195,0.999979449400594,2,5,"metanephric tubule formation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1800","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1801","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1802","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072044",0.000902606648582053,0.999962768098489,3,23,"collecting duct development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1803","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0072044",0.000902606648582053,0.999962768098489,3,23,"collecting duct development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1804","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1905438",0.000160121468870164,1,2,2,"non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1805","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1905438",0.000160121468870164,1,2,2,"non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1806","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0097402",0.0045523933599727,0.999877749034664,2,9,"neuroblast migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1807","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0097402",0.0045523933599727,0.999877749034664,2,9,"neuroblast migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1808","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1902455",0.00351042809630956,0.999917516747801,2,9,"negative regulation of stem cell population maintenance","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1809","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1902455",0.00351042809630956,0.999917516747801,2,9,"negative regulation of stem cell population maintenance","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1810","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1904937",0.00271277436068939,0.999947704737154,2,7,"sensory neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1811","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1904937",0.00271277436068939,0.999947704737154,2,7,"sensory neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1812","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0061038",0.0141429892145955,0.999247641060887,2,17,"uterus morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1813","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0061038",0.0141429892145955,0.999247641060887,2,17,"uterus morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1816","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1904936",0.000976047073869799,0.99999161372309,2,4,"interneuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1817","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:1904936",0.000976047073869799,0.99999161372309,2,4,"interneuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1818","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0016055",0.00383017589363519,0.998828860807116,10,384,"Wnt signaling pathway","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1819","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0016055",0.00383017589363519,0.998828860807116,10,384,"Wnt signaling pathway","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1820","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0003339",0.000160121468870164,1,2,2,"regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1821","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0003339",0.000160121468870164,1,2,2,"regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1822","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0097475",0.00215574674994277,0.999963049429297,2,7,"motor neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1823","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0097475",0.00215574674994277,0.999963049429297,2,7,"motor neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1826","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1827","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1828","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0001764",0.0322381715988433,0.988853387079404,7,326,"neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1829","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0001764",0.0322381715988433,0.988853387079404,7,326,"neuron migration","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1830","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1831","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1832","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0040025",0.0159285439828567,0.999088733372593,2,19,"vulval development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1833","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0040025",0.0159285439828567,0.999088733372593,2,19,"vulval development","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1834","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048144",3.10659727520204e-06,0.999999960613859,4,9,"fibroblast proliferation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1835","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0048144",3.10659727520204e-06,0.999999960613859,4,9,"fibroblast proliferation","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1836","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0009948",0.000492541565655093,0.999968349369065,4,34,"anterior/posterior axis specification","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1837","Pocillopora_acuta_HIv1_PredGene_g3583.t1","GO:0009948",0.000492541565655093,0.999968349369065,4,34,"anterior/posterior axis specification","BP",999,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1838","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0042592",0.00172973504493701,0.999911805152876,3,20,"homeostatic process","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1839","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0042592",0.00172973504493701,0.999911805152876,3,20,"homeostatic process","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1840","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072089",0.00200926486393642,0.999805360239794,4,56,"stem cell proliferation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1841","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072089",0.00200926486393642,0.999805360239794,4,56,"stem cell proliferation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1842","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072207",0.000233362063141876,0.999994796671652,3,10,"metanephric epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1843","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072207",0.000233362063141876,0.999994796671652,3,10,"metanephric epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1844","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072053",0.000255547350261298,0.999993961821919,3,11,"renal inner medulla development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1845","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072053",0.000255547350261298,0.999993961821919,3,11,"renal inner medulla development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1846","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0016332",0.00105676605792985,0.999954925255394,3,19,"establishment or maintenance of polarity of embryonic epithelium","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1847","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0016332",0.00105676605792985,0.999954925255394,3,19,"establishment or maintenance of polarity of embryonic epithelium","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1848","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0097475",0.00215574674994277,0.999963049429297,2,7,"motor neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1849","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0097475",0.00215574674994277,0.999963049429297,2,7,"motor neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1850","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0022002",2.93812276317793e-14,1,8,10,"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1851","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0022002",2.93812276317793e-14,1,8,10,"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1852","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1905485",0.00143963816878163,0.999982508132939,2,5,"positive regulation of motor neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1853","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1905485",0.00143963816878163,0.999982508132939,2,5,"positive regulation of motor neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1854","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1904938",0.00316760704269366,0.999794110092337,3,27,"planar cell polarity pathway involved in axon guidance","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1855","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1904938",0.00316760704269366,0.999794110092337,3,27,"planar cell polarity pathway involved in axon guidance","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1858","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1859","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021879",5.34921773120506e-11,1,8,19,"forebrain neuron differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1860","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048812",0.0174803117357237,0.995971231247496,5,157,"neuron projection morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1861","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048812",0.0174803117357237,0.995971231247496,5,157,"neuron projection morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1864","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0061180",0.014041030243432,0.999271607044049,2,14,"mammary gland epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1865","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0061180",0.014041030243432,0.999271607044049,2,14,"mammary gland epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1866","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060710",0.000886501492306699,0.99996495680003,3,17,"chorio-allantoic fusion","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1867","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060710",0.000886501492306699,0.99996495680003,3,17,"chorio-allantoic fusion","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1868","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060898",1.12571887803246e-13,1,8,11,"eye field cell fate commitment involved in camera-type eye formation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
