,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,X19_T33_Ac_WK,X25_ctl1_Ac_GF_1,X27_ctl2_Ac_YG_1,X31_T22_Ac_UV,X35_T43_Ac_MT,X37_T13_Ac_ML,X38_T23_Ac_IN,X41_ctl3_Ac_RN_1,X47_T31_Ac_JB,X52_T11_Ac_II,X53_T21_Ac_NH,X54_T42_Ac_JQ,X57_T32_Ac_NM,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
311,Acerv_evm.model.Segkk2116_pilon.21,GO:0006664,0.045450337,0.999473946,1,2,glycolipid metabolic process,BP,461,1010,702,213,372,323,250,978,280,348,132,473,202,924,381.1500391,0.730761808,0.203867502,3.584493852,0.000337733,0.02702159,CvsT2
193,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,1871,5915,5070,1052,1953,1006,1377,4667,900,1181,808,2889,689,975,1781.456311,0.740119136,0.179892081,4.114239675,3.88E-05,0.009242226,CvsT3
191,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,1871,5915,5070,1052,1953,1006,1377,4667,900,1181,808,2889,689,975,1781.456311,0.752321767,0.201213639,3.738920342,0.000184812,0.026522028,CvsT1
192,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,1871,5915,5070,1052,1953,1006,1377,4667,900,1181,808,2889,689,975,1781.456311,0.80520276,0.179791336,4.478540387,7.52E-06,0.001509951,CvsT2
985,Acerv_evm.model.Segkk984_pilon.10,GO:0045294,0.048708753,0.999394789,1,2,alpha-catenin binding,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,0.941687851,0.266052673,3.539479007,0.000400918,0.029710627,CvsT2
987,Acerv_evm.model.Segkk984_pilon.10,GO:0070097,0.026197771,1,1,1,delta-catenin binding,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,0.941687851,0.266052673,3.539479007,0.000400918,0.029710627,CvsT2
989,Acerv_evm.model.Segkk984_pilon.10,GO:0005001,0.026197771,1,1,1,transmembrane receptor protein tyrosine phosphatase activity,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,0.941687851,0.266052673,3.539479007,0.000400918,0.029710627,CvsT2
991,Acerv_evm.model.Segkk984_pilon.10,GO:1904893,0.026197771,1,1,1,negative regulation of receptor signaling pathway via STAT,BP,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,0.941687851,0.266052673,3.539479007,0.000400918,0.029710627,CvsT2
217,Acerv_evm.model.Segkk20_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
221,Acerv_evm.model.Segkk20_pilon.1,GO:0072038,0.021408568,1,1,1,mesenchymal stem cell maintenance involved in nephron morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
225,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
229,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
233,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
237,Acerv_evm.model.Segkk20_pilon.1,GO:0001746,0.021408568,1,1,1,Bolwig's organ morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
241,Acerv_evm.model.Segkk20_pilon.1,GO:0007501,0.042735035,0.99953558,1,2,mesodermal cell fate specification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
245,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
249,Acerv_evm.model.Segkk20_pilon.1,GO:1902732,0.038677081,0.99962039,1,2,positive regulation of chondrocyte proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
253,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
257,Acerv_evm.model.Segkk20_pilon.1,GO:0001744,0.021408568,1,1,1,optic lobe placode formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
261,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
265,Acerv_evm.model.Segkk20_pilon.1,GO:0043282,0.021408568,1,1,1,pharyngeal muscle development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
269,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
273,Acerv_evm.model.Segkk20_pilon.1,GO:0003337,0.021408568,1,1,1,mesenchymal to epithelial transition involved in metanephros morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
277,Acerv_evm.model.Segkk20_pilon.1,GO:0097168,0.021408568,1,1,1,mesenchymal stem cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
281,Acerv_evm.model.Segkk20_pilon.1,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
285,Acerv_evm.model.Segkk20_pilon.1,GO:0072161,0.021408568,1,1,1,mesenchymal cell differentiation involved in kidney development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
289,Acerv_evm.model.Segkk20_pilon.1,GO:0048935,0.042367032,0.999543631,1,2,peripheral nervous system neuron development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
293,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
297,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
301,Acerv_evm.model.Segkk20_pilon.1,GO:0072137,0.042303313,0.999545018,1,2,condensed mesenchymal cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
481,Acerv_evm.model.Segkk30_pilon.11,GO:1900208,0.029949103,1,1,1,regulation of cardiolipin metabolic process,BP,136,210,290,59,98,70,70,281,93,69,37,82,56,444,101.7098226,0.982072088,0.267764082,3.667676709,0.000244764,0.033028579,CvsT4
482,Acerv_evm.model.Segkk30_pilon.11,GO:1902957,0.029949103,1,1,1,"negative regulation of mitochondrial electron transport, NADH to ubiquinone",BP,136,210,290,59,98,70,70,281,93,69,37,82,56,444,101.7098226,0.982072088,0.267764082,3.667676709,0.000244764,0.033028579,CvsT4
483,Acerv_evm.model.Segkk30_pilon.11,GO:0009267,0.045587819,0.995523913,2,15,cellular response to starvation,BP,136,210,290,59,98,70,70,281,93,69,37,82,56,444,101.7098226,0.982072088,0.267764082,3.667676709,0.000244764,0.033028579,CvsT4
484,Acerv_evm.model.Segkk30_pilon.11,GO:0048806,0.029949103,1,1,1,genitalia development,BP,136,210,290,59,98,70,70,281,93,69,37,82,56,444,101.7098226,0.982072088,0.267764082,3.667676709,0.000244764,0.033028579,CvsT4
46,Acerv_evm.model.Segkk1509_pilon.11,GO:0006996,0.003994456,0.99955402,4,28,organelle organization,BP,384,870,449,134,291,218,164,948,250,177,113,293,138,387,283.7801189,0.996634902,0.287947659,3.461166888,0.000537839,0.037119122,CvsT2
319,Acerv_evm.model.Segkk2119_pilon.10,GO:0005543,0.001147086,0.999912368,4,21,phospholipid binding,MF,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
321,Acerv_evm.model.Segkk2119_pilon.10,GO:0045444,0.043494567,0.995870775,2,14,fat cell differentiation,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
323,Acerv_evm.model.Segkk2119_pilon.10,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
325,Acerv_evm.model.Segkk2119_pilon.10,GO:0062063,0.030458925,1,1,1,BBSome binding,MF,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
327,Acerv_evm.model.Segkk2119_pilon.10,GO:0033339,0.030458925,1,1,1,pectoral fin development,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
329,Acerv_evm.model.Segkk2119_pilon.10,GO:1903445,0.030458925,1,1,1,protein transport from ciliary membrane to plasma membrane,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
33,Acerv_evm.model.Segkk1411_pilon.4,GO:1904645,0.042787873,0.999534418,1,2,response to amyloid-beta,BP,1402,2479,2277,830,1573,1057,833,2257,550,1598,376,1365,617,2148,1185.112898,1.042310734,0.273681776,3.808476946,0.000139825,0.031101355,T1vsT2
34,Acerv_evm.model.Segkk1411_pilon.4,GO:0046556,0.021409242,1,1,1,alpha-L-arabinofuranosidase activity,MF,1402,2479,2277,830,1573,1057,833,2257,550,1598,376,1365,617,2148,1185.112898,1.042310734,0.273681776,3.808476946,0.000139825,0.031101355,T1vsT2
35,Acerv_evm.model.Segkk1411_pilon.4,GO:0046373,0.021409242,1,1,1,L-arabinose metabolic process,BP,1402,2479,2277,830,1573,1057,833,2257,550,1598,376,1365,617,2148,1185.112898,1.042310734,0.273681776,3.808476946,0.000139825,0.031101355,T1vsT2
36,Acerv_evm.model.Segkk1411_pilon.4,GO:2000697,0.021409242,1,1,1,negative regulation of epithelial cell differentiation involved in kidney development,BP,1402,2479,2277,830,1573,1057,833,2257,550,1598,376,1365,617,2148,1185.112898,1.042310734,0.273681776,3.808476946,0.000139825,0.031101355,T1vsT2
216,Acerv_evm.model.Segkk20_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
220,Acerv_evm.model.Segkk20_pilon.1,GO:0072038,0.021408568,1,1,1,mesenchymal stem cell maintenance involved in nephron morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
224,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
228,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
232,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
236,Acerv_evm.model.Segkk20_pilon.1,GO:0001746,0.021408568,1,1,1,Bolwig's organ morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
240,Acerv_evm.model.Segkk20_pilon.1,GO:0007501,0.042735035,0.99953558,1,2,mesodermal cell fate specification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
244,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
248,Acerv_evm.model.Segkk20_pilon.1,GO:1902732,0.038677081,0.99962039,1,2,positive regulation of chondrocyte proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
252,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
256,Acerv_evm.model.Segkk20_pilon.1,GO:0001744,0.021408568,1,1,1,optic lobe placode formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
260,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
264,Acerv_evm.model.Segkk20_pilon.1,GO:0043282,0.021408568,1,1,1,pharyngeal muscle development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
268,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
272,Acerv_evm.model.Segkk20_pilon.1,GO:0003337,0.021408568,1,1,1,mesenchymal to epithelial transition involved in metanephros morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
276,Acerv_evm.model.Segkk20_pilon.1,GO:0097168,0.021408568,1,1,1,mesenchymal stem cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
280,Acerv_evm.model.Segkk20_pilon.1,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
284,Acerv_evm.model.Segkk20_pilon.1,GO:0072161,0.021408568,1,1,1,mesenchymal cell differentiation involved in kidney development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
288,Acerv_evm.model.Segkk20_pilon.1,GO:0048935,0.042367032,0.999543631,1,2,peripheral nervous system neuron development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
292,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
296,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
300,Acerv_evm.model.Segkk20_pilon.1,GO:0072137,0.042303313,0.999545018,1,2,condensed mesenchymal cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
218,Acerv_evm.model.Segkk20_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
222,Acerv_evm.model.Segkk20_pilon.1,GO:0072038,0.021408568,1,1,1,mesenchymal stem cell maintenance involved in nephron morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
226,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
230,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
234,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
238,Acerv_evm.model.Segkk20_pilon.1,GO:0001746,0.021408568,1,1,1,Bolwig's organ morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
242,Acerv_evm.model.Segkk20_pilon.1,GO:0007501,0.042735035,0.99953558,1,2,mesodermal cell fate specification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
246,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
250,Acerv_evm.model.Segkk20_pilon.1,GO:1902732,0.038677081,0.99962039,1,2,positive regulation of chondrocyte proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
254,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
258,Acerv_evm.model.Segkk20_pilon.1,GO:0001744,0.021408568,1,1,1,optic lobe placode formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
262,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
266,Acerv_evm.model.Segkk20_pilon.1,GO:0043282,0.021408568,1,1,1,pharyngeal muscle development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
270,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
274,Acerv_evm.model.Segkk20_pilon.1,GO:0003337,0.021408568,1,1,1,mesenchymal to epithelial transition involved in metanephros morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
278,Acerv_evm.model.Segkk20_pilon.1,GO:0097168,0.021408568,1,1,1,mesenchymal stem cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
282,Acerv_evm.model.Segkk20_pilon.1,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
286,Acerv_evm.model.Segkk20_pilon.1,GO:0072161,0.021408568,1,1,1,mesenchymal cell differentiation involved in kidney development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
290,Acerv_evm.model.Segkk20_pilon.1,GO:0048935,0.042367032,0.999543631,1,2,peripheral nervous system neuron development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
294,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
298,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
302,Acerv_evm.model.Segkk20_pilon.1,GO:0072137,0.042303313,0.999545018,1,2,condensed mesenchymal cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
219,Acerv_evm.model.Segkk20_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
223,Acerv_evm.model.Segkk20_pilon.1,GO:0072038,0.021408568,1,1,1,mesenchymal stem cell maintenance involved in nephron morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
227,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
231,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
235,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
239,Acerv_evm.model.Segkk20_pilon.1,GO:0001746,0.021408568,1,1,1,Bolwig's organ morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
243,Acerv_evm.model.Segkk20_pilon.1,GO:0007501,0.042735035,0.99953558,1,2,mesodermal cell fate specification,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
247,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
251,Acerv_evm.model.Segkk20_pilon.1,GO:1902732,0.038677081,0.99962039,1,2,positive regulation of chondrocyte proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
255,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
259,Acerv_evm.model.Segkk20_pilon.1,GO:0001744,0.021408568,1,1,1,optic lobe placode formation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
263,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
